,0,1,2,3,4
1521,2009-12-31 13:32:42.000020,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1522,2009-12-31 13:57:26.000004,M012,ON,5,0#0#1#1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1523,2009-12-31 14:12:05.000037,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1524,2009-12-31 14:37:25.000066,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1525,2009-12-31 14:42:01.000039,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1526,2009-12-31 14:48:17.000088,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1527,2009-12-31 15:09:23.000072,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1528,2009-12-31 15:10:32.000028,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1529,2009-12-31 15:18:49.000068,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1530,2009-12-31 15:21:23.000081,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1531,2009-12-31 15:27:40.000039,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1532,2009-12-31 15:44:21.000041,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1533,2009-12-31 15:50:27.000016,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1534,2009-12-31 16:11:54.000032,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1535,2009-12-31 17:30:37.000098,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
1536,2009-12-31 17:39:42.000068,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1537,2009-12-31 17:57:13.000013,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1538,2009-12-31 18:00:52.000070,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1539,2009-12-31 18:02:43.000055,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1540,2009-12-31 18:19:36.000075,M015,ON,12,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#1
1541,2009-12-31 18:29:42.000027,M008,ON,4,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1
1542,2009-12-31 18:50:45.000042,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1543,2009-12-31 19:39:38.000063,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#1
1544,2009-12-31 19:42:17.000053,M008,ON,4,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1545,2009-12-31 22:09:43.000006,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1546,2009-12-31 22:11:43.000040,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1547,2009-12-31 22:22:40.000074,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1548,2009-12-31 22:40:22.000038,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
1549,2009-12-31 22:45:25.000089,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1550,2010-01-01 07:12:41.000056,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1551,2010-01-01 07:23:14.000063,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1552,2010-01-01 07:24:34.000028,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
1553,2010-01-01 07:30:46.000063,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1554,2010-01-01 07:43:18.000083,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1555,2010-01-01 08:04:33.000087,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1556,2010-01-01 08:08:34.000014,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1557,2010-01-01 08:29:10.000040,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1558,2010-01-01 08:33:48.000018,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1559,2010-01-01 08:42:29.000030,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1560,2010-01-01 08:49:16.000040,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1561,2010-01-01 09:06:41.000065,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
1562,2010-01-01 09:18:37.000079,M014,ON,3,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0
1563,2010-01-01 09:25:58.000061,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1564,2010-01-01 09:56:30.000039,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1565,2010-01-01 10:01:34.000078,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1566,2010-01-01 10:09:17.000096,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
1567,2010-01-01 11:44:14.000027,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1568,2010-01-01 11:50:14.000012,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1569,2010-01-01 12:19:34.000092,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1570,2010-01-01 12:37:18.000092,M007,ON,11,1#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1571,2010-01-01 12:49:55.000063,M019,ON,0,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
1572,2010-01-01 12:52:31.000003,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1573,2010-01-01 13:01:13.000056,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1574,2010-01-01 13:11:42.000031,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1575,2010-01-01 13:23:34.000070,M007,ON,11,1#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1
1576,2010-01-01 13:37:35.000074,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1577,2010-01-01 13:48:22.000092,M007,ON,11,1#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1
1578,2010-01-01 13:57:21.000024,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1579,2010-01-01 13:59:43.000035,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#1
1580,2010-01-01 14:01:49.000069,M007,ON,11,1#0#1#0#0#0#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1581,2010-01-01 14:18:02.000021,M007,ON,11,1#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1582,2010-01-01 15:03:15.000070,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1583,2010-01-01 15:09:22.000018,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1584,2010-01-01 15:10:41.000052,M007,ON,11,1#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1585,2010-01-01 15:21:16.000001,M007,ON,11,1#0#1#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1586,2010-01-01 15:41:47.000008,M007,ON,11,1#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1587,2010-01-01 16:03:07.000037,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1588,2010-01-01 16:09:19.000031,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1589,2010-01-01 16:32:10.000056,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1590,2010-01-01 16:44:17.000087,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0
1591,2010-01-01 16:44:54.000028,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
1592,2010-01-01 16:47:21.000081,M002,ON,7,0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1593,2010-01-01 20:23:43.000093,M002,ON,7,0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1594,2010-01-01 20:48:20.000040,M019,ON,0,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1595,2010-01-01 20:48:57.000089,M016,ON,5,0#0#1#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1596,2010-01-01 20:49:31.000044,M027,ON,12,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#1#0#0
1597,2010-01-01 20:52:00.000096,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1598,2010-01-01 21:04:42.000095,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1599,2010-01-01 21:28:10.000013,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1600,2010-01-01 21:32:52.000020,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1601,2010-01-01 22:09:47.000076,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0
1602,2010-01-01 22:54:29.000006,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1603,2010-01-01 22:57:29.000054,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
1604,2010-01-02 03:32:24.000039,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1605,2010-01-02 03:33:54.000056,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
1606,2010-01-02 10:32:04.000007,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#1#0#0#0#0
1607,2010-01-02 10:35:44.000013,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1608,2010-01-02 10:36:32.000030,M014,ON,3,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
1609,2010-01-02 10:51:34.000022,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1610,2010-01-02 11:26:59.000002,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1611,2010-01-02 11:55:53.000082,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1612,2010-01-02 12:01:44.000029,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1613,2010-01-02 12:05:01.000018,M007,ON,11,0#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1614,2010-01-02 12:07:30.000002,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1615,2010-01-02 12:14:06.000055,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1616,2010-01-02 12:26:43.000044,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1617,2010-01-02 13:04:39.000056,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1618,2010-01-02 13:09:32.000033,M012,ON,5,0#0#1#1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1619,2010-01-02 13:51:02.000077,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1620,2010-01-02 13:52:36.000012,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1621,2010-01-02 13:57:16.000089,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1622,2010-01-02 14:00:16.000017,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1623,2010-01-02 14:00:36.000090,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1624,2010-01-02 14:16:02.000098,M002,ON,7,0#1#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1625,2010-01-02 14:32:47.000062,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1626,2010-01-02 14:56:15.000081,M017,ON,9,0#0#1#1#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1627,2010-01-02 14:59:45.000007,M007,ON,11,0#0#1#1#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0
1628,2010-01-02 15:13:51.000096,M016,ON,5,0#0#1#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
1629,2010-01-02 15:17:11.000031,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1630,2010-01-02 15:53:27.000011,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1631,2010-01-02 16:05:24.000019,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1632,2010-01-02 16:06:03.000062,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1633,2010-01-02 16:10:13.000054,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1634,2010-01-02 16:34:58.000079,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1635,2010-01-02 16:36:06.000082,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1636,2010-01-02 16:52:58.000060,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
1637,2010-01-02 17:19:34.000020,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1638,2010-01-02 17:21:29.000048,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1639,2010-01-02 18:15:26.000043,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1640,2010-01-02 18:16:59.000019,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1641,2010-01-02 18:23:45.000075,M014,ON,12,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#1#0#0#0#0#0#0
1642,2010-01-02 18:58:34.000026,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1643,2010-01-02 20:10:52.000046,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
1644,2010-01-02 20:30:31.000088,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
1645,2010-01-02 20:30:54.000010,M008,ON,4,0#0#1#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1646,2010-01-02 21:01:01.000081,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
1647,2010-01-02 21:03:17.000032,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1648,2010-01-02 21:10:50.000044,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1649,2010-01-02 21:15:32.000047,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
1650,2010-01-02 21:30:39.000040,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
1651,2010-01-02 22:22:19.000098,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0
1652,2010-01-02 22:23:21.000096,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
1653,2010-01-02 23:03:43.000072,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#1#0#0#1#0
1654,2010-01-02 23:05:02.000045,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
1655,2010-01-03 01:03:31.000072,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#1#0#0#1#0
1656,2010-01-03 01:04:39.000093,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#0
1657,2010-01-03 08:37:29.000025,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#0
1658,2010-01-03 08:40:53.000085,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
1659,2010-01-03 08:55:12.000012,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1660,2010-01-03 09:04:16.000026,M023,ON,3,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#1
1661,2010-01-03 09:22:30.000099,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1662,2010-01-03 09:43:11.000066,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#1#1#0#0#0#0#1#1#0#0#0#0#0#1
1663,2010-01-03 09:55:00.000037,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1664,2010-01-03 09:58:05.000018,M028,ON,0,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1
1665,2010-01-03 10:03:31.000011,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
1666,2010-01-03 10:09:31.000037,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
1667,2010-01-03 10:17:22.000061,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#1
1668,2010-01-03 10:30:08.000092,M012,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
1669,2010-01-03 11:26:31.000023,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#0
1670,2010-01-03 11:27:40.000072,M028,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0
